가맹점명,사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
경화루,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 금마면 용순신기길 44-16 경화루,,음식점/식음료업,,,2025-06-10
인생역전,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로30길 2 인생역전,,음식점/식음료업,,,2025-06-10
뿌리건간원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로3길 38-1 (창인동1가),,식자재/유통,,,2025-06-10
이리(익산)당구재료,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로9길 15 (남중동),,문화/체육,,,2025-06-10
고려출판기획,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로47길 50-3 고려출판기획,,디자인/인쇄,,,2025-06-10
에어컨 일번지,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 현영길 67 (현영동),,가전/통신,,,2025-06-10
삼성카센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로 300 인화동2가108 .1,,자동차/주유,,,2025-06-10
올가스킨,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 약촌로 196 신일상가113동,,생활/리빙,,,2025-06-10
현황사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로33길 32-1 (남중동),,디자인/인쇄,,,2025-06-10
오늘은맥주,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로43길 34-1 윤푸줏간,,음식점/식음료업,,,2025-06-10
계수나무떡,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 황등면 황등로 155 1층,,식자재/유통,,,2025-06-10
길오토바이상사,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로 380, 1층 (신동)",,자동차/주유,,,2025-06-10
동명건강원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 군익로 449-6 (송학동),,식자재/유통,,,2025-06-10
신비한약초세상건강원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로18길 83-3 (영등동),,식자재/유통,,,2025-06-10
헤어스케치,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로43길 28 1층 헤어스케치,,생활/리빙,,,2025-06-10
군장기계상사,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 108-4번지,식자재/유통,,,2025-06-10
유한회사 전북부품상사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 110 현대부품대리점,,자동차/주유,,,2025-06-10
대화냉동설비,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로10길 38 (인화동2가),,의류/잡화,,,2025-06-10
굽네치킨&분식이이래도되는가,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 166-1 (마동),,음식점/식음료업,,,2025-06-10
강인자헤어공간,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 41 상가동204호 강인자헤어공간,,생활/리빙,,,2025-06-10
세탁마트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1171 1층세탁마트,,생활/리빙,,,2025-06-10
현대댄스교습소,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로18길 92, 2층 유행뜨게방 (어양동)",,문화/체육,,,2025-06-10
챨리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로19길 90 2층 챨리미용실,,생활/리빙,,,2025-06-10
이리공사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 217 (남중동),,디자인/인쇄,,,2025-06-10
동서수퍼,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로8길 25 (인화동1가),,식자재/유통,,,2025-06-10
소성전기공사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로51길 66 (어양동),,기타,,,2025-06-10
(유)남성자동차공업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 341 남성자동차공업사,,자동차/주유,,,2025-06-10
친정엄마,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로8길 56 친정엄마 반찬가게,,음식점/식음료업,,,2025-06-10
삼성전자익산판매장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 86 (주현동),,가전/통신,,,2025-06-10
일팔육오 (1865),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고도길 147 (동고도리),,음식점/식음료업,,,2025-06-10
진일카센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로 422-10 657-3,,자동차/주유,,,2025-06-10
나봄,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로54길 83 (신동),,의류/잡화,,,2025-06-10
보람카센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로22길 43 (남중동),,자동차/주유,,,2025-06-10
신일기계설비,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로 193-16 (모현동2가),,건축/철물,,,2025-06-10
유한회사 원창자동차공업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 마한로 57 (영등동),,자동차/주유,,,2025-06-10
극동유리샷시,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 여강로 9 (여산리),,건축/철물,,,2025-06-10
동북문구,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 190-4 (영등동),,생활/리빙,,,2025-06-10
대림공업사,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 가람로 428, 1층 (여산리)",,자동차/주유,,,2025-06-10
이디야커피익산터미널점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로 58-3 ,1~2층",,음식점/식음료업,,,2025-06-10
희망인쇄소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로3길 23 (중앙동3가),,디자인/인쇄,,,2025-06-10
익산개인연합지부,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 1-1번지,기타,,,2025-06-10
영생아이티케미칼(주),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 808 (동산동),,가구/인테리어,,,2025-06-10
왕궁뼈다귀탕,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 미력3길 14 왕궁뼈다귀탕,,음식점/식음료업,,,2025-06-10
대장주유소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 춘포면 춘포로 303 대장주유소,,자동차/주유,,,2025-06-10
진영쇼핑,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 65-34 상가 101호,,식자재/유통,,,2025-06-10
우리이동통신무,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 229-4 (남중동),,가전/통신,,,2025-06-10
형제약초상회,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 14-3번지,식자재/유통,,,2025-06-10
형제건강원,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 14-3번지,식자재/유통,,,2025-06-10
동부금방,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로32길 84-5 (마동),,귀금속,,,2025-06-10
더호프,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 중앙로 3-1, 1층 (중앙동1가,신광쥬얼리)",,기타,,,2025-06-10
(유)삼화그린웰,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 왕궁로 205-9 (구덕리),,식자재/유통,,,2025-06-10
통크기획,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로33길 11-1 (남중동),,디자인/인쇄,,,2025-06-10
루카,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 약촌로8길 83 (어양동),,기타,,,2025-06-10
싸인워크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 364 (신동),,디자인/인쇄,,,2025-06-10
인파인영어국어학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로3길 24-7 현정빌딩 4층 인파인영어국어학원,,입시/교습학원,,,2025-06-10
대일인쇄출판사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 현내로 377-9 (교동리),,디자인/인쇄,,,2025-06-10
주공종합장식,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로22길 12, 106호 (부송동,익산부송1주공아파트)",,가구/인테리어,,,2025-06-10
도미노피자익산영등점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로18길 1 (영등동),,음식점/식음료업,,,2025-06-10
(주)광산테크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 석암로13길 71 (팔봉동),,식자재/유통,,,2025-06-10
유진산업,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 173-19번지,기타,,,2025-06-10
홈애드기획,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로 349, 2층 (신동)",,디자인/인쇄,,,2025-06-10
무솔지업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로32길 79 (영등동),,가구/인테리어,,,2025-06-10
라벤더광고기획Design,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로 350, 1층 (영등동)",,디자인/인쇄,,,2025-06-10
돈갓,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 8 1층 1호 돈갓,,음식점/식음료업,,,2025-06-10
YOU 에스더헤어샵,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 17-1 (중앙동1가),,생활/리빙,,,2025-06-10
쌍방울넘치는행복,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로3길 41-4 쌍방울넘치는행복,,의류/잡화,,,2025-06-10
금강웅포친환경영농조합법인,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 덕성길 51 (고창리),,식자재/유통,,,2025-06-10
돈버는족족,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 배산로24길 62, 상가동 1층 104호 (모현동1가,명일아파트)",,음식점/식음료업,,,2025-06-10
코오롱정수기익산.군산점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 신동로 46-3 (신동),,가구/인테리어,,,2025-06-10
원주왕막걸리,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 목천로 48, 상가 102-6 (목천동,목천원주아파트)",,음식점/식음료업,,,2025-06-10
익산산업동물병원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로24길 16 (모현동1가),,보건/복지,,,2025-06-10
세계로약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 229 (남중동),,보건/복지,,,2025-06-10
프랭크커핀바 익산점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로5길 106, 1층 (신동)",,음식점/식음료업,,,2025-06-10
현대자동차영등점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1017 현대자동차블루핸즈영등점,,자동차/주유,,,2025-06-10
(주)대동철강,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로2길 73 인화동2가,,건축/철물,,,2025-06-10
삼성전자함열대리점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 함열1길 47 삼성전자함열대리점,,가전/통신,,,2025-06-10
시마모텔,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 송선길 18-7 (동용리),,여행/숙박,,,2025-06-10
거상쥬얼리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 왕궁면 호반로 8 주얼팰리스 1층,,귀금속,,,2025-06-10
쌍방울직매장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 259 (남중동),,의류/잡화,,,2025-06-10
17번가,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로11길 29 (영등동),,기타,,,2025-06-10
고바우가든,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로 264 (신흥동),,음식점/식음료업,,,2025-06-10
다이스큐브,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 춘포면 갈전길 47-27 2층,,문화/체육,,,2025-06-10
금성철강,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로6길 83 (인화동2가),,생활/리빙,,,2025-06-10
잉꼬  슈퍼,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로47길 81-4 잉꼬슈퍼,,식자재/유통,,,2025-06-10
까치신발,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로3길 24-2 까치신발,,의류/잡화,,,2025-06-10
헤어공감,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로63길 46 헤어공감,,생활/리빙,,,2025-06-10
핑크,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 왕궁면 동용리 544-5번지 주얼팰리스,귀금속,,,2025-06-10
(유)신안엔지니어링,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 309 (남중동),,기타,,,2025-06-10
헤어명가 멋,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 하나로13길 8-11, 1층 (영등동)",,생활/리빙,,,2025-06-10
데이트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로45길 43-23 데이트,,음식점/식음료업,,,2025-06-10
가정약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 221 (남중동),,보건/복지,,,2025-06-10
(유)신영,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 보석로 32-1 (영등동),,식자재/유통,,,2025-06-10
요거트 아이스크림의정석 익산롯데마트점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1053 1층 카페요아정,,음식점/식음료업,,,2025-06-10
쥴리안,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로23길 30 1층 쥴리안,,의류/잡화,,,2025-06-10
마한엔터프라이즈,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로24길 14 (동산동),,생활/리빙,,,2025-06-10
(주)이레솔루션,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 마한로 76, 1층 (영등동,(유)태찬건설)",,가전/통신,,,2025-06-10
GS25인화행복주택점,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 174-8 상가동 101호,식자재/유통,,,2025-06-10
슬기네미용실,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로12길 9 1층 슬기네미용실,,생활/리빙,,,2025-06-10
이비가짬뽕(영등점),익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 마한로 69, 1층 (영등동)",,음식점/식음료업,,,2025-06-10
익산개인연합지부,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 약촌로 228, 108동 1506호 (영등동,동신아파트)",,기타,,,2025-06-10
N PUB,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로70길 43 지하 NPUB,,음식점/식음료업,,,2025-06-10
농업회사법인(유)맛소축산유통,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 67-16 1층,,식자재/유통,,,2025-06-10
익산자동차용품점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 677 (인화동2가),,자동차/주유,,,2025-06-10
경인씨앤씨연구소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로16길 19-1 (창인동1가),,식자재/유통,,,2025-06-10
영진철물,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로23길 4 (동산동),,건축/철물,,,2025-06-10
유한회사 한솔장례식장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1471-22 팔봉동,,생활/리빙,,,2025-06-10
명성장어야놀자,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 6 (동산동),,음식점/식음료업,,,2025-06-10
그래픽랜드,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로6길 72 (인화동2가),,기타,,,2025-06-10
제일산업기계,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 석암로3길 12 (용제동),,기타,,,2025-06-10
아리아,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로24길 22, 303동 104호 (영등동,영등2차제일아파트)",,의류/잡화,,,2025-06-10
다 영어전문학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 43 상가동 2층 4호 비사벌아파트상가,,외국어/언어,,,2025-06-10
서동주유소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 165 (마동),,자동차/주유,,,2025-06-10
엔케이솔루션,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로12길 8, 103호 (신동,무지개원룸)",,기타,,,2025-06-10
(유)호암마트넷,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로3길 53 (남중동),,식자재/유통,,,2025-06-10
이리익스프레스,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 511 용제동,,기타,,,2025-06-10
모현웃음약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로 98-7 (모현동1가),,보건/복지,,,2025-06-10
엔젤뷰티드레스대여.판매,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로 354-1 (영등동,다빈치)",,생활/리빙,,,2025-06-10
비밀정원3,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로19길 99 (신동),,생활/리빙,,,2025-06-10
도예술꿈터,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 배산로 91-9, 304동 1101호 (모현동1가,3차현대아파트)",,의류/잡화,,,2025-06-10
프라자약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1071 (영등동),,보건/복지,,,2025-06-10
LEEs Art & Des,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로 501, 창업보육센터 405호 (신용동,원광대학교)",,의류/잡화,,,2025-06-10
신민지식당,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로33길 29-1 (남중동),,음식점/식음료업,,,2025-06-10
스타일헤어샵,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로 89 스타일헤어샵,,생활/리빙,,,2025-06-10
스팟SPOT,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송로8길 12 1층,,의류/잡화,,,2025-06-10
아이원골프클럽,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 오산면 송학리 676,문화/체육,,,2025-06-10
Dog프랜즈,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로17길 44-14 1층도그프렌즈,,생활/리빙,,,2025-06-10
유성테크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로2길 9 (송학동),,식자재/유통,,,2025-06-10
신화정보시스템,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로 501 (신용동,,1층)",,가전/통신,,,2025-06-10
코렉스자전거,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 241-4 (남중동),,문화/체육,,,2025-06-10
아레스짐,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로68길 36, 3층 (신동)",,문화/체육,,,2025-06-10
(유)코모도무역,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함라3길 3-10 (신등리),,의류/잡화,,,2025-06-10
노령산맥 숯불갈비,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로 297 노령산맥,,음식점/식음료업,,,2025-06-10
아모레,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 350 5층 아모레,,생활/리빙,,,2025-06-10
조현주에스테틱,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로11길 40-4 (영등동),,생활/리빙,,,2025-06-10
로타리양품,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로11길 34-2 (인화동1가),,의류/잡화,,,2025-06-10
미소건축디자인,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고제길 28 (석탄동),,건축/철물,,,2025-06-10
라운드커피,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로18길 28,103호(영등동)",,식자재/유통,,,2025-06-10
보글지글 신동점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로19길 89 (신동),,식자재/유통,,,2025-06-10
(주)동림,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 중앙로 121, 2층 사무실 (마동)",,생활/리빙,,,2025-06-10
파라다이스장여관,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로2길 23 (인화동1가),,여행/숙박,,,2025-06-10
원광반점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로32길 10 (남중동),,음식점/식음료업,,,2025-06-10
황미용실,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오산면 오산로 33 1층,,생활/리빙,,,2025-06-10
정든슈퍼,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 92-2번지,식자재/유통,,,2025-06-10
한일필레오정수기익산총판,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오산로 99 (장신리),,의류/잡화,,,2025-06-10
양푼이신동태,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 배산로 16, 1층 (송학동)",,음식점/식음료업,,,2025-06-10
칠성본가,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로5길 25 (주현동),,음식점/식음료업,,,2025-06-10
온누리심야보일러,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로3길 36 (인화동1가),,건축/철물,,,2025-06-10
더홈퍼니쳐(상일리베가구),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 152 상일리베가구,,가구/인테리어,,,2025-06-10
동산밧데리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 776 (동산동),,의류/잡화,,,2025-06-10
광일정밀,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로6길 91 (인화동2가),,식자재/유통,,,2025-06-10
유한회사삼성엘리베이터,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 764 (동산동),,의류/잡화,,,2025-06-10
전라도반찬,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 259 A동7 8,,식자재/유통,,,2025-06-10
김밥나라북부시장점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로11길 4 김밥나라 북부시장점,,음식점/식음료업,,,2025-06-10
신동주물럭백반,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로11길 30, 1층 군것질클럽 (신동)",,음식점/식음료업,,,2025-06-10
바로카서비스,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로18길 3 바로카서비스,,자동차/주유,,,2025-06-10
알파카 라이프,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 학곤로 90 (송학동),,자동차/주유,,,2025-06-10
한솔정보기획,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 신동로 75, 101호 (남중동)",,가전/통신,,,2025-06-10
형제가구,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로3길 50,,가구/인테리어,,,2025-06-10
디자인천지,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 선화로33길 10, 106호 (남중동,남성맨션)",,기타,,,2025-06-10
키노(KINO),익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고현로14길 6-4, 1층 (모현동1가)",,기타,,,2025-06-10
샤르망,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로49길 13 (영등동,리치빌)",,의류/잡화,,,2025-06-10
유한회사 호원금속,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로4길 82 (인화동2가),,건축/철물,,,2025-06-10
자자,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 인화동2가 97-2,여행/숙박,,,2025-06-10
대장군(영등점),익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로28길 12, 1층 (영등동)",,음식점/식음료업,,,2025-06-10
유진정밀,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로6길 31 (인화동1가),,의류/잡화,,,2025-06-10
위너모바일,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로13길 12, 103호 (영등동,SK다온대리점)",,가전/통신,,,2025-06-10
익산꽃집 폴라리스,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 139 코리아빌딩1층 1층폴라리스,,기타,,,2025-06-10
코지마트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 174-1 (창인동1가),,식자재/유통,,,2025-06-10
KFC 익산롯데마트점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로 1053, 1층 (영등동)",,음식점/식음료업,,,2025-06-10
몽환농장,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 임상동 622-18,식자재/유통,,,2025-06-10
(주) 모던쥬얼리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로63길 5-2 (영등동),,귀금속,,,2025-06-10
서림기획,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 450 (송학동),,기타,,,2025-06-10
소망상사,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 임상동 97,자동차/주유,,,2025-06-10
익산아트코어운동센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로25길 12 부송동제일아파트상가2층,,문화/체육,,,2025-06-10
한나의상실(수선),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로8길 50 (동산동),,의류/잡화,,,2025-06-10
다담,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로 1036, 1층 (영등동)",,생활/리빙,,,2025-06-10
탑 (TOP)통신,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열1길 35-2 (와리),,가전/통신,,,2025-06-10
중앙철물점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 와리3길 23-1, 1층 (와리)",,건축/철물,,,2025-06-10
(주)나노포커스레이,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 약촌로 133, 2층 (신흥동,광전자(주))",,식자재/유통,,,2025-06-10
삼익가구익산대리점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 281 전북익산시 인북로281,,가구/인테리어,,,2025-06-10
대한화공약품,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 주현로 59 (주현동),,보건/복지,,,2025-06-10
인화슈퍼,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 42 (인화동1가),,식자재/유통,,,2025-06-10
영진시스템,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로4길 55 (인화동1가),,생활/리빙,,,2025-06-10
초연,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 선화로 100-13, 상가동 104호 (모현동1가,5차현대아파트)",,의류/잡화,,,2025-06-10
디자인워크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로18길 22 (영등동),,디자인/인쇄,,,2025-06-10
끌림,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로18길 97-8 1층 끌림 헤어컬러샵,,생활/리빙,,,2025-06-10
