가맹점명,사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
바빈스커피군산수송점,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 수송동로 105(수송동, 수송2차오투그란데)",,음식점업,,,2024-11-05
수복,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구영6길 111-7(영화동),,음식점업,,,2024-11-05
군산그릇,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구시장로 22-1(대명동),,소매업,,,2024-11-05
군산수협중매인30호,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 내항2길 342(해망동),,개인서비스업,,,2024-11-05
멕시칸치킨,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 양안로 122(조촌동),,음식점업,,,2024-11-05
에스케이 군산사랑 주유소,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 315(수송동),,소매업,,,2024-11-05
대물림 가구,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 장미1길 16,,소매업,,,2024-11-05
헤어 엔,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 상신안길 36(나운동),,개인서비스업,,,2024-11-05
헬로씽키 가베수학,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 경포천로 66(미장동, 수송공원 삼성쉐르빌)",,개인서비스업,,,2024-11-05
동안라인스킨케어,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 남수송3길 30(수송동),,개인서비스업,,,2024-11-05
미석,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 244(수송동),,소매업,,,2024-11-05
곤지암할매소머리국밥,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송안8길 19(수송동),,음식점업,,,2024-11-05
새서울 미용실,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구시장로 12(대명동),,개인서비스업,,,2024-11-05
신영시장상인회,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동신영길 36(신영동),,기타,,,2024-11-05
생선굽는 남자,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동안2길 43-2(수송동),,음식점업,,,2024-11-05
잡화통일,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 성산면 만동2길 19-10,,소매업,,,2024-11-05
정관장대학로점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대학로 302(나운동),,소매업,,,2024-11-05
은행나무 갈매기,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공단대로 583(소룡동),,음식점업,,,2024-11-05
명륜진사갈비 조촌점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 진포로 211(경암동),,음식점업,,,2024-11-05
하양,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 옥구읍 옥구남로 11,,음식점업,,,2024-11-05
오뜨레,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운안1길 17(나운동),,소매업,,,2024-11-05
문현주치과의원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송동로 53(수송동),,보건업,,,2024-11-05
명성지업사,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 406(미원동),,소매업,,,2024-11-05
진포곱창,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동수송4길 20(수송동),,음식점업,,,2024-11-05
불로만 치킨바베큐 미장점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장7길 15(미장동),,음식점업,,,2024-11-05
에브리데이(Everyday),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장서로 94(수송동),,소매업,,,2024-11-05
림앤도기살롱,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장6길 40(미장동),,소매업,,,2024-11-05
삼촌네마트(미룡점),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 칠성5길 32(미룡동),,소매업,,,2024-11-05
시작(See作)출판사 &amp; 동네서점,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 나운안2길 8(나운동, 현대아파트)",,기타,,,2024-11-05
아이스크림,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 칠성5길 31(미룡동),,소매업,,,2024-11-05
경성일번가 군산수송점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동수송4길 14(수송동),,음식점업,,,2024-11-05
샐러드박스 군산디오션점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 궁포1로 48(조촌동),,음식점업,,,2024-11-05
매쓰프로수학전문학원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 부골4길 7(조촌동),,교육서비스업,,,2024-11-05
원은영영어교습소,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 수송동로 91(수송동, 수송아이파크)",,교육서비스업,,,2024-11-05
카컴플렉스,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공항로 605(개사동),,기타,,,2024-11-05
향토감자탕,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 상신5길 8(나운동),,음식점업,,,2024-11-05
제이에스푸드,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 상지곡안1길 32(지곡동),,음식점업,,,2024-11-05
개인과외교습,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동로 41(수송동),,개인서비스업,,,2024-11-05
소현고택,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구영3길 22-1(월명동),,음식점업,,,2024-11-05
다솜이네반찬,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 현충로 33(나운동, 현대아파트)",,소매업,,,2024-11-05
제육대가(군산점),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운로 43(나운동),,음식점업,,,2024-11-05
고창선운사 정금자할매풍천장어,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 진포로 128(경장동),,음식점업,,,2024-11-05
카페인대장,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 옥도면 장자도2길 59,,음식점업,,,2024-11-05
안오면 소네 오면 돼지,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 축동로 42(수송동, 군산수송동 제일오투그란데 1단지)",,소매업,,,2024-11-05
우돈한마리 정육식당,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 문화로 51(수송동),,음식점업,,,2024-11-05
세븐일레븐 군산공단점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 외항6길 6(소룡동),,소매업,,,2024-11-05
전북31바5514,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구암3.1로 321(구암동),,개인서비스업,,,2024-11-05
군산세계로약국,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 250(수송동),,소매업,,,2024-11-05
장수청과,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백릉안3길 5(조촌동),,소매업,,,2024-11-05
하구둑보신옥,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 거척길 3-16(내흥동),,음식점업,,,2024-11-05
신우식당2호점소머리국밥,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 조촌4길 32(조촌동),,음식점업,,,2024-11-05
군산사람사랑치과의원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 167(수송동),,보건업,,,2024-11-05
에이비씨커피,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대야면 석화로 1,,음식점업,,,2024-11-05
명륜진사갈비(소룡점),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공항로 90(소룡동),,음식점업,,,2024-11-05
우함수학학원,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 궁포2로 20(조촌동, 군산 디오션시티 푸르지오)",,교육서비스업,,,2024-11-05
통사리 333,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 개정면 번영로 858,,음식점업,,,2024-11-05
8월의크리스마스,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송동로 35(수송동),,음식점업,,,2024-11-05
스마트해법영어 미장점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장안길 7(미장동),,교육서비스업,,,2024-11-05
스톰복싱,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 진포2길 8(수송동, 스타팰리스)",,교육서비스업,,,2024-11-05
"노랑통닭(산북,소룡점)",군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공단대로 578(소룡동),,음식점업,,,2024-11-05
봉봉,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구영3길 51(신창동),,개인서비스업,,,2024-11-05
브레인사고력수학,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송동로 15(수송동),,교육서비스업,,,2024-11-05
멕시카나삼학월명점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미원로 72-1(삼학동),,음식점업,,,2024-11-05
카페봄꿈,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 검다메2길 10(조촌동),,음식점업,,,2024-11-05
금손팥칼국수,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장7길 43(미장동),,음식점업,,,2024-11-05
큰맘할매순대국,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동수송9길 16(수송동),,음식점업,,,2024-11-05
버거스캔들수송점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송북로 22(수송동),,음식점업,,,2024-11-05
조은맘산후도우미군산익산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미원2길 6-4(미원동),,개인서비스업,,,2024-11-05
전북군산지역자활센터 커피모아,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 영동로 20(영동),,개인서비스업,,,2024-11-05
대귀상회,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동신영길 70(신영동),,소매업,,,2024-11-05
빌더스영어(개인과외),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송안10길 22(수송동),,교육서비스업,,,2024-11-05
돼지곳간,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 아리랑로 40(선양동),,음식점업,,,2024-11-05
촌댁,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동수송2길 21(수송동),,음식점업,,,2024-11-05
멕시카나나운2지곡점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 상지곡안3길 6(지곡동),,음식점업,,,2024-11-05
네일데이,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대학로 284(나운동),,개인서비스업,,,2024-11-05
지에스(GS)25 미룡센터점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 원산북1길 40(산북동),,소매업,,,2024-11-05
캠퍼스식당,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 성산면 십자들로 41,,음식점업,,,2024-11-05
탑외국어사,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 서수송1길 33(나운동),,소매업,,,2024-11-05
누리마트,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대명길 10-1 (대명동),,소매업,,,2024-11-05
원조머슴감자탕,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동안길 30(수송동),,음식점업,,,2024-11-05
"자담치킨 내흥,구암점",군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 정자로 13(내흥동),,음식점업,,,2024-11-05
(유)군산수산물센타,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 도선길 15-6(금동),,소매업,,,2024-11-05
수학발전소학원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동안길 51(수송동),,교육서비스업,,,2024-11-05
이은우태권도장,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 279,,개인서비스업,,,2024-11-05
비건베이커리이담,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백토로 144(나운동),,음식점업,,,2024-11-05
군산공설시장상인회,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신금길 18(신영동),,기타,,,2024-11-05
네파 군산수송점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 279(수송동),,소매업,,,2024-11-05
비바체 피아노 음악학원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백토로 93,,교육서비스업,,,2024-11-05
군산갈비,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운2길 38(나운동),,음식점업,,,2024-11-05
소금이네,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송안3길 4(수송동),,소매업,,,2024-11-05
가빈주얼리,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대명동2길 4,,소매업,,,2024-11-05
본한의원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 248(수송동),,보건업,,,2024-11-05
할매흑염소탕,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 진포로 139(경장동),,음식점업,,,2024-11-05
달자네식당,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 부곡로 124(미룡동),,음식점업,,,2024-11-05
멤,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 의료원로 108(지곡동),,음식점업,,,2024-11-05
찬희네홍어,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신금길 21(신영동),,음식점업,,,2024-11-05
금호직물,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 영동로 4(영동),,소매업,,,2024-11-05
커피콩콩,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 우체통거리2길 44-1(신창동),,음식점업,,,2024-11-05
피자스쿨,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운로 23(나운동),,음식점업,,,2024-11-05
777타이어 군산수송점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 125(수송동),,소매업,,,2024-11-05
김은애 헤어,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 216(수송동),,개인서비스업,,,2024-11-05
중앙식당,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 해망로 146-27(금암동),,음식점업,,,2024-11-05
엔비골프,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 궁포1로 24-9(조촌동),,스포츠여가관련서비스업,,,2024-11-05
화덕생선구이 어락도,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송6길 30(수송동),,음식점업,,,2024-11-05
태성카용품점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백토로 209(지곡동),,소매업,,,2024-11-05
라라렌즈lalalens,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운2길 38(나운동),,소매업,,,2024-11-05
더리터 군산월명점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구영6길 54(월명동),,음식점업,,,2024-11-05
3H지압침대 군산나운센터,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운로 69(나운동),,소매업,,,2024-11-05
정란희헤어아트,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 부원로 10(나운동),,개인서비스업,,,2024-11-05
"네일해,봄",군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 영동로 27-1(영동),,개인서비스업,,,2024-11-05
그린나래,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운3길 5(나운동),,소매업,,,2024-11-05
싼7주유소,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 외항로 111(산북동),,소매업,,,2024-11-05
다이도,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 번영로 121(경장동),,음식점업,,,2024-11-05
어썸팩토리군산수송독서실,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 261(수송동),,개인서비스업,,,2024-11-05
오렌즈군산수송점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 동수송안길 35(수송동),,소매업,,,2024-11-05
고참밀가,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 소룡길 73(소룡동),,음식점업,,,2024-11-05
마르코키친,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 남수송5길 50(수송동),,음식점업,,,2024-11-05
디피(D.P)스터디카페,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 261(수송동),,개인서비스업,,,2024-11-05
카페 코너나인,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장안길 50-3(미장동),,음식점업,,,2024-11-05
밝은김,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 188(수송동),,소매업,,,2024-11-05
길림성,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 소룡2길 52-1(소룡동),,음식점업,,,2024-11-05
산북왕새우직판장,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 소룡안1길 47(산북동),,음식점업,,,2024-11-05
몽블랑,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신금길 18(신영동),,소매업,,,2024-11-05
느림美,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신금길 21(신영동),,소매업,,,2024-11-05
써브웨이 군산대점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 황룡로 10(미룡동),,음식점업,,,2024-11-05
지에스25 은파롯데점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미제4길 1(미룡동),,소매업,,,2024-11-05
전북31바5172,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 구암3.1로 321(구암동),,개인서비스업,,,2024-11-05
군산공감발달연구소,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 옥산면 당북길 33,,개인서비스업,,,2024-11-05
포메인 군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 궁포안2길 27(조촌동),,음식점업,,,2024-11-05
(주)에이치에스엠 리본호텔,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 장미1길 21(장미동),,숙박업,,,2024-11-05
(주)에이치에스엠 리본호텔목욕장,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 장미1길 21(장미동),,개인서비스업,,,2024-11-05
에프엠전기제어,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 번영로 159(조촌동, 현대한솔아파트)",,소매업,,,2024-11-05
미즈비영어학원,군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 경포천로 66(미장동, 수송공원 삼성쉐르빌)",,교육서비스업,,,2024-11-05
가나순대,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신평길 15(지곡동),,음식점업,,,2024-11-05
마마레(MAMARE),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백릉2길 11(경장동),,음식점업,,,2024-11-05
김송정머리터,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 286(미장동),,개인서비스업,,,2024-11-05
뉴리터,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운로 77(나운동),,음식점업,,,2024-11-05
원투쓰리가맥,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백릉로 47(경암동),,음식점업,,,2024-11-05
낚GO먹GO,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 17(나운동),,음식점업,,,2024-11-05
순수그릭,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백토로 217(지곡동),,음식점업,,,2024-11-05
마켓플레리,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 풍문1길 5(삼학동),,소매업,,,2024-11-05
비 라인 스튜디오(B. LINE STUDIO),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 검다메2길 18-6(조촌동),,교육서비스업,,,2024-11-05
가향마라탕&훠궈,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운안길 34(나운동),,음식점업,,,2024-11-05
믿음자판기,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 서흥2길 57(서흥남동),,소매업,,,2024-11-05
광스타우럭이,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운로 73(나운동),,음식점업,,,2024-11-05
신라직화구이치킨,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운안1길 37-5(나운동),,음식점업,,,2024-11-05
듀커피,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 477-1(월명동),,음식점업,,,2024-11-05
메이 잉글리쉬(May English),군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 수송동로 105(수송동, 수송2차오투그란데)",,교육서비스업,,,2024-11-05
짬뽕공장군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송안7길 35(수송동),,음식점업,,,2024-11-05
에그존샌드베이,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 궁포1로 48(조촌동),,음식점업,,,2024-11-05
피제이피자 군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동2길 39-3(수송동),,음식점업,,,2024-11-05
에이비씨커피(소룡점),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공항로 77(소룡동),,음식점업,,,2024-11-05
헬프美,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 서수송1길 10(나운동),,소매업,,,2024-11-05
헬프美올어바웃뷰티(2호점),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대학로 301(나운동),,소매업,,,2024-11-05
상무초밥군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 201(수송동),,음식점업,,,2024-11-05
(유)싸인텍,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 해망로 225,,제조업,,,2024-11-05
헤어셋틀러,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 궁포1로 46(조촌동),,개인서비스업,,,2024-11-05
조촌이층집,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 진포로 183(조촌동),,음식점업,,,2024-11-05
중매인18번,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하포로 29(수송동),,개인서비스업,,,2024-11-05
젬컴퓨터학원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백토로 144(나운동),,교육서비스업,,,2024-11-05
컴포즈커피 군산문화원점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대학로 321(나운동),,음식점업,,,2024-11-05
폴로클럽,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 평화길 43(평화동),,소매업,,,2024-11-05
방한나뷰티룸군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운안길 36(나운동),,개인서비스업,,,2024-11-05
진아반점윤포차,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 칠성7길 43(산북동),,음식점업,,,2024-11-05
호응,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장안5길 5(미장동),,음식점업,,,2024-11-05
궁전매운탕,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 현충로 12(나운동),,음식점업,,,2024-11-05
혜리미용실,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 옥서면 옥구저수지로 212,,개인서비스업,,,2024-11-05
포텐,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송로 286(미장동),,음식점업,,,2024-11-05
카페안시군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 황룡로 65(미룡동),,음식점업,,,2024-11-05
오성유통,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 팔마로 133(서흥남동),,소매업,,,2024-11-05
다이아뷰티,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송동로 7(수송동),,소매업,,,2024-11-05
하드마켓(수송점),군산사랑상품권,전북특별자치도,군산시,"전북특별자치도 군산시 수송동로 100(수송동, 군산수송세영 리첼아파트)",,소매업,,,2024-11-05
왕궁해물칼국수,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 양안로 46(조촌동),,음식점업,,,2024-11-05
더삼겹,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신평2길 12-8(지곡동),,음식점업,,,2024-11-05
태현수산,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대명2길 12(대명동),,소매업,,,2024-11-05
퀀텀의료기 에스건강케이,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미원로 131(중앙로3가),,소매업,,,2024-11-05
원조별미뼈해장국,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신평1길 15(지곡동),,음식점업,,,2024-11-05
지에스(GS)25 군산삼학점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미원로 29(삼학동),,소매업,,,2024-11-05
군산포차,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 소룡안1길 31(소룡동),,음식점업,,,2024-11-05
세븐일레븐 군산내초점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 외항로 557(내초동),,소매업,,,2024-11-05
왕창해장국,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송2길 28(수송동),,음식점업,,,2024-11-05
문구킹,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장안길 7(미장동),,소매업,,,2024-11-05
서울주유소,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 서수면 동군산로 984,,소매업,,,2024-11-05
연세내과의원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 대명2길 2(대명동),,보건업,,,2024-11-05
이헌영군산점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 영동로 4-1(영동),,소매업,,,2024-11-05
시티스포츠클럽,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운로 13(나운동),,개인서비스업,,,2024-11-05
유한회사 풍산,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 공단대로 197(수송동),,개인서비스업,,,2024-11-05
코코&꿀돼지,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 백릉로 222(조촌동),,개인서비스업,,,2024-11-05
대가꽃게장,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 개정면 금강로 466,,음식점업,,,2024-11-05
처갓집양념치킨미장점,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 미장남로 36(미장동),,음식점업,,,2024-11-05
쉴만한물가,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운로 18(나운동),,음식점업,,,2024-11-05
한울산업,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 서수면 탑천로 616,,소매업,,,2024-11-05
퀸즈헤어,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나운로 66(나운동),,개인서비스업,,,2024-11-05
음식나라,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 축동안길 57(수송동),,음식점업,,,2024-11-05
신풍참숯양꼬치,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 수송안8길 21(수송동),,음식점업,,,2024-11-05
해뜨래음악학원,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 계산로 89(지곡동),,교육서비스업,,,2024-11-05
더 램(The Lamb),군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 신설1길 16(나운동),,소매업,,,2024-11-05
반하다,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 하나운로 37(나운동),,제조업,,,2024-11-05
우성씽크가구,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 나포면 십자들로 460,,제조업,,,2024-11-05
푸드팩토리,군산사랑상품권,전북특별자치도,군산시,전북특별자치도 군산시 월명로 307(수송동),,음식점업,,,2024-11-05
